sender_id,sent_time,Code Contribution,Knowledge Sharing,Patch Posting,Progress Control,Acknowledgement and Response
0,2020-08-20 09:38:55,0.8571796392427984,0.0038125329906825416,0.0053272720675321406,0.15252305055796023,0.26878675233876753
0,2020-08-20 09:39:00,0.8725574495472987,0.006638795360349127,0.004798854081439874,0.1644908404065617,0.2747857921542601
0,2020-08-20 09:39:22,0.8371111879821399,0.0022480467854142077,0.0031346837132011363,0.11212399205390082,0.27615325922725564
0,2020-08-20 09:39:23,0.8582044104296604,0.0022297901757419277,0.003860103289212824,0.24765947249632,0.269425359770848
0,2020-08-20 09:39:25,0.8485167301446406,0.010813208350872046,0.0033898593965118184,0.21357720084647736,0.27224354295341885
0,2020-08-20 09:39:28,0.8265610386482121,0.005318967317547881,0.008197329494785688,0.15269601966230212,0.2591965470037336
0,2020-08-20 09:39:36,0.876630785510246,0.0028308852407102425,0.003377772608603946,0.17939028849836694,0.2745746953685901
0,2020-08-20 09:39:40,0.857357504804044,0.00633388592916756,0.00392705024748663,0.12356788153730652,0.2664818190634236
0,2020-08-20 09:39:45,0.9343459324708365,0.003577727096095033,0.004659616416634371,0.16570852258082644,0.2809130813645535
0,2020-08-20 09:39:56,0.8076995718449569,0.01617972300644912,0.003674917939658684,0.29314346903592103,0.27020799617318203
0,2020-08-20 09:40:02,0.7816005322302839,0.00595929592844549,0.003797328370964359,0.23732515475020036,0.2721037384803482
0,2020-08-20 09:40:12,0.8360342293834734,0.005688725317090606,0.004179676148501454,0.16660439111607436,0.2697829299341371
0,2020-08-20 09:40:15,0.8581840102978889,0.025345589238186028,0.004808884954305537,0.11637115605788545,0.27069436683075854
0,2020-08-20 09:40:22,0.8179526721431518,0.005596172211443248,0.004461622836583912,0.12814786751335067,0.27043460369788913
0,2020-08-20 09:40:54,0.8392733325628751,0.004613027720054626,0.0038244425277565997,0.20896026033319184,0.28492116958502767
0,2020-08-20 09:41:02,0.8441049989680363,0.0034194944737446194,0.00457044311284327,0.08290917087390867,0.27517899332769
0,2020-08-20 09:41:10,0.8185947157821862,0.003558808270137141,0.0034022979596670666,0.14160419260491128,0.2884990186814059
0,2020-08-20 09:41:16,0.8830499473712315,0.003783121750215013,0.0040280467784027385,0.14680349177087854,0.285468837506427
0,2020-08-20 09:41:20,0.8423908670152273,0.004760072592994202,0.003209501792680869,0.19667042502961246,0.2863776870228215
0,2020-08-20 09:41:33,0.824297245140456,0.0033304885536857617,0.0028151946265657646,0.19275740758667925,0.29592287538328504
0,2020-08-20 09:41:36,0.8207257040519371,0.002673341878815623,0.0037288426930325302,0.1643697884141756,0.27639111959152407
0,2020-08-20 09:41:42,0.8951524678361019,0.004588213827615538,0.0036613568070007485,0.14552048514415014,0.2832883365290485
0,2020-08-20 09:41:49,0.8255251121819255,0.005773369650566327,0.0029457133038354177,0.10385965554517294,0.28451318561144867
0,2020-08-20 09:41:54,0.8710683136290495,0.006870420027136136,0.004100359642090323,0.17996188005846617,0.28250303637314617
0,2020-08-20 09:42:04,0.811013791707876,0.0065659365728371905,0.005318341417545391,0.20424211143750393,0.27518293241131636
0,2020-08-20 09:42:12,0.8205183629262802,0.008273387565019425,0.004676227193496807,0.20566245181706483,0.2697743096305554
0,2020-08-20 09:42:54,0.8733438288579277,0.003777040034454558,0.0023130970492107883,0.1292914401379293,0.29528483636384273
0,2020-08-20 09:43:35,0.8578375464846658,0.003424651543926221,0.005113051542665392,0.19961940398129954,0.27162820207236366
0,2020-08-20 09:43:44,0.8283287474392095,0.006698731205588838,0.005538623903142081,0.11694169823505082,0.27801157604910254
0,2020-08-20 09:43:58,0.8862109480684742,0.004129523735684817,0.003842062245521971,0.16160903519641134,0.27907836875993886
0,2020-08-20 09:44:03,0.9287858580678576,0.0038957742690868477,0.00339276449717385,0.1581487362576562,0.2906530248109157
0,2020-08-20 09:44:20,0.9158951656106284,0.0030089924680576233,0.0028114797563711935,0.1855626199866497,0.2879839746151223
0,2020-08-20 09:44:36,0.8458624463224316,0.0037767017582451597,0.00469122596517435,0.16907585259195132,0.27670279895157446
0,2020-08-20 09:44:54,0.8637048238711763,0.004265443470156431,0.005188540915939011,0.14410535396418206,0.2671781630062932
0,2020-08-20 09:44:57,0.8562361320697287,0.003262450731668542,0.004126068251774084,0.12207365527591603,0.272092226695709
0,2020-08-20 09:45:15,0.8337055313503526,0.003847930500221885,0.0045790708345868625,0.18509971968647582,0.2866764347300582
0,2020-08-20 09:45:22,0.8828468259547294,0.01307678892054712,0.0037605743793343027,0.23348542622417168,0.2907482144365539
0,2020-08-20 09:45:30,0.8184287492484141,0.008363835278804183,0.0038690624335384616,0.22079850417445462,0.29094293880978767
0,2020-08-20 09:45:35,0.8864651912076162,0.006624814984648405,0.002263883777055886,0.20793102456595322,0.2968554500791333
0,2020-08-20 09:45:50,0.8676641301872692,0.007083773666643674,0.004179568352271179,0.27070029157166553,0.2845518272945051
0,2020-08-20 09:45:54,0.8863844281488458,0.021673324266368713,0.003919723388076668,0.1688042505614859,0.2811577903449575
0,2020-08-20 09:45:58,0.8592071154101091,0.004337062372167446,0.004703589217138093,0.1850406920069669,0.2864993628740925
0,2020-08-20 09:46:08,0.9089437759512885,0.004303137400968441,0.005925309028946613,0.17296407997713134,0.26620309710858997
0,2020-08-20 09:46:14,0.8991993960227183,0.005276905968579389,0.0044124308806822166,0.20045415022558521,0.2793812756393586
0,2020-08-20 09:46:20,0.8348292610648522,0.005924395070903568,0.006677264510782099,0.29483079770766285,0.25685434799091067
0,2020-08-20 09:46:29,0.8436615117234082,0.007108699470465088,0.005299994927286056,0.149861722692928,0.27350533339097927
0,2020-08-20 09:46:39,0.8261014894980871,0.015579136997938184,0.005846569656201894,0.10678692588407983,0.26840756308325314
0,2020-08-20 09:46:41,0.8459153604648866,0.008068815239363253,0.0020509195398918934,0.2205186539037995,0.2888475498014846
0,2020-08-20 09:47:00,0.9406561772265617,0.009184042562241663,0.00567308638278663,0.21808397725048606,0.26605019778585953
0,2020-08-20 09:47:14,0.861271520834262,0.007177363852362424,0.0065380060690073405,0.1821210344748605,0.24968822594760973
0,2020-08-20 09:47:19,0.8528180408373031,0.006439522293884003,0.003342460226619881,0.16484227604653723,0.28081200011164686
0,2020-08-20 09:47:23,0.908398125589342,0.00441962088056087,0.003954442528673829,0.2315757655967785,0.2876961759107915
0,2020-08-20 09:47:28,0.8965065671749469,0.007436617076323043,0.005254760843608541,0.16362397916728832,0.2667623977508874
0,2020-08-20 09:47:32,0.8948385878968811,0.003054621258469667,0.005067347734026728,0.08740948717224392,0.2763201166926344
0,2020-08-20 09:47:53,0.8574133648300752,0.0030427693327238475,0.005473462514992811,0.1840972590885142,0.2742170826626073
0,2020-08-20 09:48:01,0.8428375583646044,0.0066500293566042566,0.004161675285661137,0.21324538220599543,0.2804240653328184
0,2020-08-20 09:48:18,0.8866003304162889,0.00453926359999706,0.0026156885019278375,0.20366870138179385,0.2989687711418603
0,2020-08-20 09:48:25,0.8536203612372061,0.005448213593931868,0.005049152947667834,0.11025499432077233,0.2826723579314072
0,2020-08-20 09:48:33,0.8950893449605211,0.003146911944501722,0.00570156464354854,0.07402062084874461,0.27925931084025424
0,2020-08-20 09:48:41,0.8354979807086134,0.005557042965736876,0.002348987557379778,0.18633948293652794,0.3031427093781522
0,2020-08-20 09:48:47,0.8442387681541299,0.007781273379668507,0.004446901068129727,0.17488006435212108,0.2723407972435871
0,2020-08-20 09:49:00,0.8276107807319871,0.0033034589106770307,0.005531019110212254,0.1981587565586928,0.2702054700017428
0,2020-08-20 09:49:08,0.8607680186399557,0.008370845648971049,0.0032465182131817816,0.1562502197254989,0.29775138376652804
0,2020-08-20 09:49:19,0.8860894484608326,0.009808315740418624,0.0046805682505043356,0.09618195839333281,0.2973010061955408
0,2020-08-20 09:49:24,0.873548620376799,0.02166823961195218,0.004863723025628541,0.1998202132258879,0.2845367338812357
0,2020-08-20 09:49:27,0.8479711518853071,0.00288878299430579,0.0035691476709972525,0.2149277164794483,0.2926543252042396
0,2020-08-20 09:49:28,0.8271343086560123,0.0035715828293332273,0.0027862526325431736,0.18421030898552526,0.2914490375151873
0,2020-08-20 09:49:36,0.7646817836686908,0.004133454433050152,0.00491772912691435,0.160640024729503,0.26862537082801646
0,2020-08-20 09:49:37,0.8719424423901005,0.0034082256669179783,0.003764556270566821,0.14361226650319267,0.28671751010580554
0,2020-08-20 09:49:42,0.8919875506686846,0.0052883509802470275,0.008350276341529406,0.17652226294338377,0.2683541622076909
0,2020-08-20 09:49:50,0.886895427592924,0.002803459249223334,0.0039586666303101925,0.20136997267565387,0.2862693896591905
0,2020-08-20 09:49:55,0.860085360448846,0.0030563961773793944,0.004323961186026293,0.21005659872472263,0.27706791998875885
0,2020-08-20 09:49:59,0.8462010267063006,0.0035924615937374922,0.004625954846355418,0.164938493204386,0.28840082885793233
0,2020-08-20 09:50:03,0.8615759336599382,0.004531622819087922,0.0038475717880535054,0.1617591903194073,0.28466665040330114
0,2020-08-20 09:50:08,0.8639927032804067,0.0038445590193077568,0.005869551626676572,0.16642948875278435,0.2746196424361645
0,2020-08-20 09:50:20,0.846879814186457,0.005840110130437411,0.003971356940107973,0.21464906768481096,0.2889534073739207
0,2020-08-20 09:50:28,0.8593267357372338,0.004753320532921476,0.002772136321161134,0.16619048133571002,0.29461011773634066
0,2020-08-20 09:50:30,0.8221910310072488,0.004382504438721724,0.004277202847019268,0.2164291020411871,0.28317656127150187
0,2020-08-20 09:50:36,0.8870817552113339,0.0052424467869063174,0.004803512441208024,0.16649493890502723,0.2944632941724145
0,2020-08-20 09:50:49,0.8926235940873523,0.0038944843527266883,0.0035002562596216924,0.1178112735329528,0.27993113973167155
0,2020-08-20 09:50:52,0.8283989171961819,0.010980563740912707,0.0025882165894163256,0.2134551525337527,0.2974944088654572
0,2020-08-20 09:50:55,0.8659235927561469,0.004210092432639331,0.005630212959184644,0.18212549235542078,0.28758281575177663
0,2020-08-20 09:51:02,0.9094758153588888,0.002677811314408516,0.003797029310950273,0.12453801411504374,0.29290762001662757
0,2020-08-20 09:51:20,0.86442763310318,0.010007848517645607,0.007033527659697114,0.23117528025190254,0.27021229267330416
0,2020-08-20 09:51:24,0.8924621102997422,0.003455162548851253,0.003429927577399572,0.1857680050272959,0.28234215829679954
0,2020-08-20 09:51:36,0.8121622666201815,0.005713519658063796,0.0035215430503735545,0.21335309307560066,0.3000734647881961
0,2020-08-20 09:51:43,0.8395800984785576,0.01724472416899672,0.005598664736737646,0.19138971144449873,0.2672459986769269
0,2020-08-20 09:51:45,0.8792678391718227,0.007092334832883735,0.003303344816078968,0.16225229921319995,0.2918120184002746
0,2020-08-20 09:51:49,0.8684022085805907,0.004066249835670154,0.004210004788386845,0.20558870841161958,0.2796798356668131
0,2020-08-20 09:51:54,0.86607912248289,0.0025610966831782133,0.002689240278749394,0.1981380921737726,0.30750272303010784
0,2020-08-20 09:51:57,0.8687306419951403,0.0024163302980940576,0.003995671961493197,0.09185371632523669,0.29411365799091205
0,2020-08-20 09:52:02,0.9060739760643834,0.002641455664972727,0.004363358226745162,0.09574920025551817,0.2886006107561798
0,2020-08-20 09:52:23,0.7955284972587898,0.006360760557640602,0.004392544745712379,0.1795125631782486,0.28216983015449115
0,2020-08-20 09:52:26,0.8464929981138223,0.0037676740937382268,0.004660458798823042,0.1551319904271206,0.28226921653702663
0,2020-08-20 09:52:36,0.8599113691796092,0.004862608961006159,0.0043545821055555045,0.16965725448412622,0.2978429260436214
0,2020-08-20 09:52:37,0.8445571412536524,0.011839182110328026,0.006688314048945876,0.16282191927508757,0.2688532241993014
0,2020-08-20 09:52:42,0.8749119753905303,0.01086118384609343,0.002763668387079754,0.12670124528315468,0.290001153415128
0,2020-08-20 09:53:03,0.8898396994813006,0.02184176557489894,0.0026079220713753903,0.1589508770095291,0.2885735451597996
0,2020-08-20 09:53:06,0.9068961166189203,0.0035895957222747514,0.0044999664096451175,0.11764306737493126,0.28089235438587185
0,2020-08-20 09:53:20,0.8633280534616128,0.007156395222085102,0.007867673246845674,0.202692394159082,0.26962831292617306
0,2020-08-20 09:53:26,0.9027723994313538,0.004425224448387128,0.003506308645062628,0.10801565202404631,0.294422864722475
0,2020-08-20 09:53:28,0.8960809657917476,0.0080100693829206,0.003808260622355064,0.12181449532824719,0.2923124092346229
0,2020-08-20 09:53:35,0.8173112497079357,0.01697036961751891,0.004695983816086935,0.15984016886696203,0.28538694095451544
0,2020-08-20 09:53:38,0.8891352952837148,0.0057842469995814895,0.004037016030496554,0.1420006214121258,0.2844308973214849
0,2020-08-20 09:53:45,0.846553891139614,0.003036757790308881,0.006017738955667595,0.19331552584672884,0.28417484846650737
0,2020-08-20 09:53:50,0.887032389376375,0.005239488332182723,0.00471777707757004,0.18453498825422746,0.28211175999899973
0,2020-08-20 09:53:59,0.8734795672124009,0.0022850290507767873,0.006225714161164686,0.15912836322169657,0.27225089245673284
0,2020-08-20 09:54:03,0.9394815440046089,0.0033908548093517076,0.003928588260336707,0.20277458569133086,0.29010295755591753
0,2020-08-20 09:54:08,0.8995935046345531,0.002315769018828475,0.0050112995216595735,0.23877699772847216,0.2808982169151947
0,2020-08-20 09:54:14,0.8593029128460409,0.005565936407295123,0.00515747364713004,0.19236684389510506,0.27757195238110643
0,2020-08-20 09:54:21,0.8717826278376444,0.008032556556478164,0.005399595448132732,0.1990693478414736,0.28816917332764364
0,2020-08-20 09:54:28,0.8370627023357133,0.006638059556462051,0.004818552112755281,0.1704453790645462,0.28992464561696285
0,2020-08-20 09:54:30,0.8243022589554309,0.004853925006990284,0.004340954391935603,0.16017958236590982,0.2938971059465634
0,2020-08-20 09:54:36,0.7957696899397843,0.0039051197353830273,0.004355529295668625,0.11538149199258375,0.29938656689233184
0,2020-08-20 09:54:39,0.8935154923758688,0.0038624826032328382,0.003696284820538853,0.1616521777312672,0.29760561149882825
0,2020-08-20 09:54:44,0.8127883485550245,0.005949360342500777,0.004638910001654062,0.165374371632743,0.2990271300235802
0,2020-08-20 09:54:51,0.920669476434124,0.0034168623008877545,0.004738636166985,0.19955493047859524,0.29271689173930676
0,2020-08-20 09:54:56,0.8674928351884628,0.007035054046330712,0.0022242861883534637,0.15268379562823747,0.3070451549521151
0,2020-08-20 09:55:11,0.8318213518710794,0.0034236295855277774,0.004020346712500955,0.16244813079190676,0.29231804736066724
0,2020-08-20 09:55:24,0.8683993742343882,0.004308461323860433,0.004830751519230736,0.11250716124479501,0.28578416167136844
0,2020-08-20 09:55:28,0.8292194156830683,0.0031254729920684107,0.0038598122787554257,0.15966335410181848,0.30302296880288565
0,2020-08-20 09:55:50,0.8518998883104543,0.005335143795364169,0.0036172989871740002,0.12078064996189536,0.2948478169712996
0,2020-08-20 09:55:54,0.8128697659297632,0.005730115119906844,0.003941962006042132,0.19869152000063398,0.27854196047238006
0,2020-08-20 09:55:58,0.8781042941897235,0.010993709674126875,0.0013006165650905066,0.1626009771191519,0.30658255079407315
0,2020-08-20 09:56:08,0.8849541040291824,0.004155174852466625,0.002123757312355923,0.14170055181142022,0.30191413597972616
0,2020-08-20 09:56:36,0.9349210084634199,0.006744372798707219,0.006072595192469166,0.16836568259085008,0.28573050392395344
0,2020-08-20 09:56:57,0.8397316055304993,0.0037722480722670306,0.005104237467570161,0.12612468030616908,0.27891825090262223
0,2020-08-20 09:57:01,0.8653006252468758,0.004265231848038588,0.002628706114924384,0.19558247739007584,0.3079858304261668
0,2020-08-20 09:57:04,0.8658417706049986,0.0036362098177029996,0.0036523383103311824,0.16900279549726907,0.29606631444547793
0,2020-08-20 09:57:10,0.8623205273784986,0.0056154012516828195,0.006358571832653537,0.13794593790108844,0.2823715587373002
0,2020-08-20 09:57:45,0.8598781489186675,0.004262830339222762,0.0033006027627678902,0.173709232912346,0.2990592023745049
0,2020-08-20 09:57:51,0.8514909382548113,0.004147256443264243,0.004255821195212728,0.18136000423410706,0.28536022881704404
0,2020-08-20 09:58:01,0.8251465842958696,0.002554951849737935,0.004194093878948091,0.18824044218927927,0.29184028472183643
0,2020-08-20 09:58:07,0.8229515962987416,0.007976896731985959,0.004830169276183294,0.1638057523642128,0.2859600780747008
0,2020-08-20 09:58:27,0.8908678176675457,0.0062323236227155975,0.001466280544103138,0.20492299954058824,0.31547782453092643
0,2020-08-20 09:58:45,0.810183555765013,0.002823142051262592,0.004251785777522055,0.18152065927381017,0.2852940058013669
0,2020-08-20 09:59:00,0.8911575051663116,0.005653087607790337,0.003726468212901013,0.2012237427300957,0.30454770926861313
0,2020-08-20 09:59:12,0.8350851102913714,0.00320405717516569,0.005291198791680274,0.20083577013639026,0.2936827201392449
0,2020-08-20 09:59:25,0.8881642980865003,0.007089245065599622,0.005213124196186358,0.1347090050165285,0.2958719599030291
0,2020-08-20 09:59:30,0.8978792146320964,0.0018931668355551346,0.0030220154889353257,0.08383935703243148,0.3027252170780036
0,2020-08-20 09:59:47,0.8133998308461383,0.004431816872084508,0.0068392843963128724,0.25761402633435637,0.2699020914135004
0,2020-08-20 09:59:51,0.8270886820425338,0.0048569276852489796,0.0044938571730510635,0.1063665171328394,0.29700522828266684
0,2020-08-20 10:00:04,0.868719955222995,0.0030557706164844843,0.005021752488493236,0.20767361228317877,0.2796707798615968
0,2020-08-20 10:00:43,0.8603314689701098,0.00362354956421571,0.004454012638245741,0.16974959557219804,0.29928565495397624
0,2020-08-20 10:01:25,0.8861636153338236,0.010053529228739087,0.0035982989659650855,0.12356800645732113,0.2873792979096303
0,2020-08-20 10:01:36,0.8330270526757039,0.008824517182692863,0.0060529524667908285,0.20608793225922656,0.2781201564252722
0,2020-08-20 10:02:19,0.7934443321048689,0.0029341089656988884,0.004190984413574683,0.1761389625210459,0.2936650246265924
0,2020-08-20 10:03:09,0.852478834737964,0.0038545363588732328,0.005138041329355358,0.04825134566683004,0.29202311770333417
0,2020-08-20 10:03:31,0.8169431729065773,0.005550435965618516,0.0035345030468049154,0.17328333414837843,0.30212735038063543
0,2020-08-20 10:04:42,0.8611483230694947,0.007866605037323738,0.002009968405992102,0.14532795262604958,0.3207670205813709
0,2020-08-20 10:04:49,0.8261455966248892,0.004101563958907831,0.004103544776644763,0.07189093998412584,0.303736264603225
0,2020-08-20 10:04:52,0.8357912325852291,0.0034903825015601547,0.0043439321024636435,0.1050440565142806,0.2857761278702378
0,2020-08-20 10:05:09,0.872861633253134,0.00418266561673875,0.00445988680854148,0.1930590568443935,0.3000714618299439
0,2020-08-20 10:05:27,0.8664814386482447,0.0037696649740650177,0.004202953151523081,0.13344489488521108,0.29634840843165366
0,2020-08-20 10:05:40,0.9119726989177446,0.007393279841502669,0.004834125390255295,0.13467273710040134,0.3084543312351258
0,2020-08-20 10:05:42,0.8846857435422383,0.007543796069724261,0.003403250929538082,0.18318466888658202,0.3001769388629315
0,2020-08-20 10:06:29,0.8171071158983725,0.004840542511424673,0.004140071467543027,0.22312245211137754,0.2973588447642419
0,2020-08-20 10:06:33,0.8380425277785178,0.003921699894554237,0.006255217214611197,0.2268366977608239,0.28428948849459273
0,2020-08-20 10:06:38,0.8688042672356847,0.003012817074466638,0.003443323643771423,0.11919589306121216,0.2984934354462749
0,2020-08-20 10:06:45,0.9136679090888257,0.0028401001684315915,0.004487797420067552,0.2546634566400784,0.2948815733957708
0,2020-08-20 10:06:52,0.8304866710454933,0.007166579547660331,0.0062679913473852045,0.11324638267722296,0.27308668882959447
0,2020-08-20 10:06:57,0.8396009801157074,0.00554827092763066,0.003407196902377785,0.11790638242465097,0.2915276163987419
0,2020-08-20 10:07:01,0.8384453934009302,0.002829107172264353,0.0032852102898426327,0.15293325864858465,0.3025328366166925
0,2020-08-20 10:07:06,0.8300299468273796,0.0032771516422955517,0.004722597494918435,0.1830289023817458,0.30241473872332647
0,2020-08-20 10:07:54,0.8279096708871279,0.0034804922410662494,0.0043811243564341185,0.16439147810890703,0.2896723972631207
0,2020-08-20 10:07:56,0.9052334114820393,0.004516244321997459,0.004920397291989342,0.09911039115743438,0.3019551781041637
0,2020-08-20 10:07:56,0.8371085870641508,0.00451273378092709,0.004804945502407509,0.15239992095922691,0.30063082225482174
0,2020-08-20 10:07:57,0.795805063824369,0.0030514371582949402,0.005090773852378883,0.1423732892022309,0.296579001533037
0,2020-08-20 10:08:00,0.8774406884077647,0.004171592560505624,0.003931367240769923,0.09457184061457698,0.2937155157258857
0,2020-08-20 10:08:20,0.8840724576778315,0.0032603986863671275,0.0042932330238228955,0.15978173003050122,0.2996179437330137
0,2020-08-20 10:08:33,0.8636429651960483,0.005072222777177872,0.0031813996379209675,0.09588223451350435,0.31332653491417795
0,2020-08-20 10:08:36,0.930597676582737,0.0026492637985402814,0.002559997317111762,0.10307168940039912,0.31258666026091037
0,2020-08-20 10:08:39,0.8575390002320976,0.004026761842267102,0.005533788604800582,0.15246571194791778,0.2894242373381207
0,2020-08-20 10:08:45,0.8405291795863692,0.0042626045797406805,0.005380725849225665,0.2754572720487072,0.28589762210043734
0,2020-08-20 10:08:48,0.8044128976560465,0.007916748503683003,0.0052324491214894575,0.1328556398275003,0.2888346570908749
0,2020-08-20 10:09:06,0.8574511142206676,0.005518732410653537,0.00351784705953051,0.12003126236465932,0.29693165067110944
0,2020-08-20 10:09:15,0.8474512598967214,0.007591644056024595,0.00297701057613331,0.21454871664842223,0.30925153153982726
0,2020-08-20 10:09:19,0.8220581133960593,0.0034585136215572387,0.005860552824664689,0.2207529509193429,0.2954728031733095
0,2020-08-20 10:09:22,0.8828347391854561,0.005911045887318569,0.0035248219262616898,0.1705037149019132,0.3053875781760537
0,2020-08-20 10:09:48,0.8507203467909482,0.007553353452852761,0.0030014704076398724,0.09365454967854102,0.30458021983050015
0,2020-08-20 10:10:09,0.9029097579800492,0.0036477984710877234,0.00502844744601183,0.2902522314298847,0.2983023982074675
0,2020-08-20 10:10:12,0.8404799004231569,0.004647273671660455,0.003717713826654645,0.21108705497248587,0.30131847964152025
0,2020-08-20 10:10:17,0.9032350315435973,0.012781124077035128,0.00243776650239258,0.2101630437138619,0.3104905555934483
0,2020-08-20 10:10:19,0.809044119987875,0.0030093385287725052,0.006125734573457442,0.2536262407177862,0.28478951579216777
0,2020-08-20 10:10:39,0.9009906880298606,0.0030547469034120905,0.00400603780164388,0.18796954615893535,0.3074060160917707
0,2020-08-20 10:10:44,0.8460218512400111,0.004840228308281751,0.004396448614120585,0.15849964608935838,0.3028989341030416
0,2020-08-20 10:10:48,0.8501180142877305,0.003736181469435991,0.005044209733271132,0.19786953315800473,0.28661417098560166
0,2020-08-20 10:10:59,0.8888242577280785,0.007934218492923197,0.0013289093172688116,0.15845171958007498,0.31633707870743344
0,2020-08-20 10:11:10,0.91392579549383,0.005559185206548129,0.0031096422753923436,0.10517750779784402,0.3114869444287831
0,2020-08-20 10:11:14,0.7913302039494807,0.008398636595635174,0.003822193663916895,0.14635747515769326,0.29949019327212156
0,2020-08-20 10:11:22,0.8762846577129639,0.005198972732172714,0.003950303263213328,0.12826765391194178,0.29909253683960496
0,2020-08-20 10:11:32,0.8675153340447223,0.003661577997078915,0.005757382693027169,0.18585299829198068,0.2895741903659613
0,2020-08-20 10:11:34,0.8548045949557509,0.003635576367534606,0.004182121673085515,0.20368477825250056,0.29870322953644235
0,2020-08-20 10:11:40,0.9193889293698241,0.003848712724582106,0.0050450199592240175,0.10536878198708911,0.3085354064193528
0,2020-08-20 10:11:53,0.8323454757993568,0.0035941095756372348,0.003879457234377659,0.05547155549651234,0.31139429196826374
0,2020-08-20 10:12:01,0.9053578399789259,0.003909578560752728,0.00877549537365696,0.14815735918022982,0.2807360616658662
0,2020-08-20 10:12:18,0.8829696030794912,0.0036937949004259554,0.0033422367685113086,0.06363534017812136,0.3070536432451542
0,2020-08-20 10:12:21,0.891035336227166,0.0033748590759999563,0.0050365748162803925,0.20438934017092167,0.3060182778326235
0,2020-08-20 10:13:06,0.9248847805543489,0.0021599170991793114,0.0034026620537052077,0.17455274768543,0.31458107037669736
0,2020-08-20 10:13:20,0.8786600670036908,0.01073752373760844,0.0035947025401088517,0.21141782949945892,0.3142633325756863
0,2020-08-20 10:13:36,0.8740195667619728,0.002367137513895304,0.002775896058186955,0.14469566986690427,0.30106554322624623
0,2020-08-20 10:13:37,0.8789406263425423,0.0033418697104187255,0.002245495644576212,0.11581492689334139,0.3290383756289679
0,2020-08-20 10:13:43,0.8771844869939974,0.005998246068516468,0.0047116907130497765,0.1494780459644031,0.30983366232823656
0,2020-08-20 10:13:46,0.8693222158701278,0.004794648508340001,0.004374162477332688,0.11432762540888844,0.30602285925690487
0,2020-08-20 10:13:51,0.8626166456561312,0.0037511366093970315,0.0032366159250756255,0.11485922899970749,0.29886809822103
0,2020-08-20 10:13:56,0.9228734335586992,0.019691371501919578,0.002670918736914607,0.059862340755143156,0.31126917806386223
0,2020-08-20 10:14:01,0.874968864604144,0.00328610063617991,0.0037197559144199754,0.1685017022604658,0.30563154914549995
0,2020-08-20 10:14:07,0.8832223021324088,0.0030609437000133554,0.004897891532295806,0.1694368049122849,0.3043720436281652
0,2020-08-20 10:14:15,0.8690121832981568,0.004850781435791171,0.006091599046452845,0.10898338132405325,0.2900878707255418
